subject_folder	mapping_participant	mapping_file	trial_index	block	trial_in_block	trigger	category	mapped_path	exact_image_path	image_found	is_repeat	expected_presentations_for_trigger	eeg_sample	eeg_time_ms	timing_source	timing_status	csv_available	csv_order_match	epoch_valid	artifact_peak_uv	artifact_status	epoch_index	target_index	split	lab_subject_id	artifact_status_npz	epoch_valid_npz	usable_for_finetune
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	173	9	13	1080	camcorder	images_THINGS/object_images/camcorder/camcorder_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/camcorder/camcorder_07s.jpg	True	False	1	967568	1780488065072.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	25.907566	pass	372	79	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	174	9	14	1070	dragonfly	images_THINGS/object_images/dragonfly/dragonfly_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/dragonfly/dragonfly_10s.jpg	True	False	1	970561	1780488071058.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	75.653564	pass	373	69	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	175	9	15	1007	mirror	images_THINGS/object_images/mirror/mirror_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mirror/mirror_08s.jpg	True	False	1	973523	1780488076982.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	86.250244	pass	374	6	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	176	9	16	1059	zucchini	images_THINGS/object_images/zucchini/zucchini_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/zucchini/zucchini_02s.jpg	True	True	2	976429	1780488082794.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	73.082207	pass	375	58	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	177	9	17	1158	bulldozer	images_THINGS/object_images/bulldozer/bulldozer_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bulldozer/bulldozer_06s.jpg	True	False	1	979405	1780488088746.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	94.841591	pass	376	157	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	178	9	18	1051	yacht	images_THINGS/object_images/yacht/yacht_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/yacht/yacht_05s.jpg	True	True	2	982509	1780488094955.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	81.004776	pass	377	50	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	179	9	19	1076	groundhog	images_THINGS/object_images/groundhog/groundhog_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/groundhog/groundhog_01b.jpg	True	False	1	985554	1780488101045.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	92.593697	pass	378	75	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	180	9	20	1122	webcam	images_THINGS/object_images/webcam/webcam_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/webcam/webcam_08s.jpg	True	False	1	988616	1780488107169.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	84.535164	pass	379	121	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	181	10	1	1052	wallpaper	images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	True	True	2	999578	1780488129094.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	21.595156	pass	380	51	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	182	10	2	1142	piglet	images_THINGS/object_images/piglet/piglet_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/piglet/piglet_07s.jpg	True	False	1	1002546	1780488135030.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	22.475210	pass	381	141	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	183	10	3	1064	fly	images_THINGS/object_images/fly/fly_17s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/fly/fly_17s.jpg	True	False	1	1005571	1780488141080.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	68.691925	pass	382	63	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	184	10	4	1060	squirrel	images_THINGS/object_images/squirrel/squirrel_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/squirrel/squirrel_12n.jpg	True	True	2	1008530	1780488146998.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	71.672119	pass	383	59	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	185	10	5	1048	sombrero	images_THINGS/object_images/sombrero/sombrero_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sombrero/sombrero_11s.jpg	True	False	1	1011602	1780488153143.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	82.433533	pass	384	47	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	186	10	6	1009	papaya	images_THINGS/object_images/papaya/papaya_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/papaya/papaya_08s.jpg	True	False	1	1014601	1780488159141.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	78.716736	pass	385	8	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	187	10	7	1072	blackberry	images_THINGS/object_images/blackberry/blackberry_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/blackberry/blackberry_08s.jpg	True	False	1	1017720	1780488165379.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	22.983412	pass	386	71	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	188	10	8	1089	unicycle	images_THINGS/object_images/unicycle/unicycle_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/unicycle/unicycle_08s.jpg	True	False	1	1020716	1780488171371.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	17.732462	pass	387	88	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	189	10	9	1075	filing_cabinet	images_THINGS/object_images/filing_cabinet/filing_cabinet_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/filing_cabinet/filing_cabinet_10s.jpg	True	False	1	1023608	1780488177156.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	79.588982	pass	388	74	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	190	10	10	1029	sheep	images_THINGS/object_images/sheep/sheep_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sheep/sheep_06s.jpg	True	False	1	1026539	1780488183018.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	162.787842	pass	389	28	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	191	10	11	1069	rollerblade	images_THINGS/object_images/rollerblade/rollerblade_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rollerblade/rollerblade_05s.jpg	True	False	1	1029431	1780488188802.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	73.883774	pass	390	68	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	192	10	12	1126	helicopter	images_THINGS/object_images/helicopter/helicopter_20s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/helicopter/helicopter_20s.jpg	True	True	2	1032483	1780488194906.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	18.216547	pass	391	125	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	193	10	13	1019	videocassette	images_THINGS/object_images/videocassette/videocassette_07n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/videocassette/videocassette_07n.jpg	True	False	1	1035372	1780488200684.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	79.248940	pass	392	18	val	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	194	10	14	1005	ottoman	images_THINGS/object_images/ottoman/ottoman_05s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/ottoman/ottoman_05s.jpg	True	False	1	1038486	1780488206913.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	26.733923	pass	393	4	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	195	10	15	1116	praying_mantis	images_THINGS/object_images/praying_mantis/praying_mantis_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/praying_mantis/praying_mantis_08s.jpg	True	False	1	1041594	1780488213129.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	50.343422	pass	394	115	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	196	10	16	1022	shoe	images_THINGS/object_images/shoe/shoe_01s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/shoe/shoe_01s.jpg	True	False	1	1044618	1780488219177.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	76.351738	pass	395	21	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	197	10	17	1066	giraffe	images_THINGS/object_images/giraffe/giraffe_17s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/giraffe/giraffe_17s.jpg	True	False	1	1047726	1780488225393.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	80.351532	pass	396	65	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	198	10	18	1004	dalmatian	images_THINGS/object_images/dalmatian/dalmatian_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/dalmatian/dalmatian_02s.jpg	True	False	1	1050763	1780488231468.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	82.155876	pass	397	3	train	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	199	10	19	1157	barnacle	images_THINGS/object_images/barnacle/barnacle_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/barnacle/barnacle_11s.jpg	True	True	2	1053649	1780488237240.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	74.497658	pass	398	156	val	2	pass	True	True
P05	Alper_03062026	lab_data/P05/Alper_03062026_EEG_recon_2026-06-03_13h00.00.076_image_mapping.json	200	10	20	1024	lab_coat	images_THINGS/object_images/lab_coat/lab_coat_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lab_coat/lab_coat_08s.jpg	True	False	1	1056732	1780488243406.000	easy_marker_manifest_order_min_gap_5s	pass	False		True	27.506086	pass	399	23	train	2	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	1	1	1	1096	beaver	images_THINGS/object_images/beaver/beaver_13n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/beaver/beaver_13n.jpg	True	False	1	561667	1780908912459.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	118.760681	pass	400	95	train	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	2	1	2	1124	nightshirt	images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/nightshirt/nightshirt_11s.jpg	True	False	2	564775	1780908918675.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	126.311195	pass	401	123	val	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	3	1	3	1006	cardinal	images_THINGS/object_images/cardinal/cardinal_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/cardinal/cardinal_02s.jpg	True	False	2	567737	1780908924600.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	76.843346	pass	402	5	train	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	4	1	4	1071	mongoose	images_THINGS/object_images/mongoose/mongoose_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mongoose/mongoose_10s.jpg	True	False	2	570681	1780908930488.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	136.884354	pass	403	70	train	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	5	1	5	1077	bison	images_THINGS/object_images/bison/bison_08s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bison/bison_08s.jpg	True	False	1	573684	1780908936494.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	55.167675	pass	404	76	val	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	6	1	6	1159	pear	images_THINGS/object_images/pear/pear_09s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/pear/pear_09s.jpg	True	False	2	576584	1780908942294.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	157.760193	pass	405	158	train	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	7	1	7	1062	antelope	images_THINGS/object_images/antelope/antelope_12n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/antelope/antelope_12n.jpg	True	False	2	579677	1780908948481.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	135.231308	pass	406	61	val	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	8	1	8	1145	rocking_chair	images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/rocking_chair/rocking_chair_07s.jpg	True	False	2	582569	1780908954265.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	54.248222	pass	407	144	train	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	9	1	9	1015	moose	images_THINGS/object_images/moose/moose_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/moose/moose_02s.jpg	True	False	2	585447	1780908960022.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	44.218025	pass	408	14	train	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	10	1	10	1092	bunkbed	images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/bunkbed/bunkbed_02s.jpg	True	False	2	588392	1780908965912.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	52.578808	pass	409	91	train	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	11	1	11	1001	limousine	images_THINGS/object_images/limousine/limousine_03s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/limousine/limousine_03s.jpg	True	False	2	591420	1780908971968.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	32.283009	pass	410	0	val	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	12	1	12	1160	clam	images_THINGS/object_images/clam/clam_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/clam/clam_06s.jpg	True	False	2	594290	1780908977709.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	69.302422	pass	411	159	train	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	13	1	13	1020	television	images_THINGS/object_images/television/television_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/television/television_07s.jpg	True	False	2	597263	1780908983655.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	42.043633	pass	412	19	val	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	14	1	14	1104	speaker	images_THINGS/object_images/speaker/speaker_19n.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/speaker/speaker_19n.jpg	True	False	2	600336	1780908989801.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	31.456427	pass	413	103	train	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	15	1	15	1134	sleeping_bag	images_THINGS/object_images/sleeping_bag/sleeping_bag_07s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sleeping_bag/sleeping_bag_07s.jpg	True	False	2	603398	1780908995926.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	131.837189	pass	414	133	val	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	16	1	16	1147	lemonade	images_THINGS/object_images/lemonade/lemonade_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lemonade/lemonade_01b.jpg	True	False	2	606311	1780909001752.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	123.941429	pass	415	146	train	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	17	1	17	1121	sunglasses	images_THINGS/object_images/sunglasses/sunglasses_06s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/sunglasses/sunglasses_06s.jpg	True	False	2	609373	1780909007877.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	34.367268	pass	416	120	val	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	18	1	18	1035	lizard	images_THINGS/object_images/lizard/lizard_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/lizard/lizard_01b.jpg	True	False	1	612388	1780909013906.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	33.779118	pass	417	34	train	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	19	1	19	1052	wallpaper	images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/wallpaper/wallpaper_01b.jpg	True	False	2	615297	1780909019724.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	43.002747	pass	418	51	train	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	20	1	20	1132	polar_bear	images_THINGS/object_images/polar_bear/polar_bear_18s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/polar_bear/polar_bear_18s.jpg	True	False	2	618280	1780909025690.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	34.255211	pass	419	131	val	3	pass	True	True
P06	P06	lab_data/P06/P06_EEG_recon_2026-06-08_09h56.01.608_image_mapping.json	21	2	1	1071	mongoose	images_THINGS/object_images/mongoose/mongoose_10s.jpg	/media/psycontrol/HDD/Datasets/THINGS/images_THINGS/object_images/mongoose/mongoose_10s.jpg	True	True	2	645848	1780909080829.000	easy_marker_manifest_order_min_gap_5s	pass	True	True	True	93.211395	pass	420	70	train	3	pass	True	True
